# ----------------------------------------
# Traffic acquisition: Session default channel group
# Account: HigherDOSE
# Property: higherdose.com - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20250101
# End date: 20250729
Session default channel group,Date,Sessions,Engaged sessions,Engagement rate,Average engagement time per session,Events per session,Event count,Key events,Session key event rate,Total revenue
Paid Social,20250729,103,21,0.20388349514563106,42.398058252427184,4.854368932038835,500,0,0,0
Email,20250114,102,27,0.2647058823529412,14.882352941176471,5.882352941176471,600,1,0.00980392156862745,739
Email,20250330,102,56,0.5490196078431373,38.78431372549019,8,816,2,0.0196078431372549,778.73
Organic Shopping,20250317,102,77,0.7549019607843137,46.1764705882353,9.058823529411764,924,7,0.06862745098039216,4130.92
Referral,20250710,102,33,0.3235294117647059,26.57843137254902,5.813725490196078,593,0,0,0
SMS,20250325,102,59,0.5784313725490197,35.3235294117647,8.843137254901961,902,2,0.0196078431372549,2756.82
SMS,20250328,102,29,0.28431372549019607,20.84313725490196,5.8431372549019605,596,0,0,0
Organic Shopping,20250611,101,70,0.693069306930693,68.45544554455445,10.247524752475247,1035,6,0.0594059405940594,2541.2
Organic Shopping,20250711,101,71,0.7029702970297029,56.83168316831683,10.811881188118813,1092,6,0.0594059405940594,4681.33
Organic Shopping,20250617,100,75,0.75,66.72,9.54,954,10,0.1,4440.87
Organic Shopping,20250628,100,69,0.69,44.19,8.45,845,11,0.11,4600.77
Paid Shopping,20250311,100,34,0.34,18.84,6.55,655,0,0,0
Paid Social,20250724,100,20,0.2,37.45,6.17,617,0,0,0
Referral,20250620,100,54,0.54,36.11,6.69,669,3,0.03,2351.03
Referral,20250711,100,58,0.58,45.59,7.15,715,2,0.02,1325.86
Organic Shopping,20250308,99,62,0.6262626262626263,55.05050505050505,11.323232323232324,1121,2,0.020202020202020204,516.19
Organic Shopping,20250714,99,61,0.6161616161616161,36.64646464646464,8.88888888888889,880,10,0.10101010101010101,4536.87
Paid Social,20250615,99,4,0.04040404040404041,3.080808080808081,3.808080808080808,377,0,0,0
SMS,20250615,99,46,0.46464646464646464,30.454545454545453,6.5353535353535355,647,3,0.030303030303030304,2025.15
Organic Shopping,20250626,98,54,0.5510204081632653,52.41836734693877,7.224489795918367,708,2,0.02040816326530612,607.19
Organic Shopping,20250716,98,71,0.7244897959183674,58.45918367346939,11.03061224489796,1081,8,0.08163265306122448,3952.53
Paid Shopping,20250425,98,40,0.40816326530612246,40.6530612244898,7.530612244897959,738,1,0.01020408163265306,2603.21
SMS,20250110,98,50,0.5102040816326531,60.39795918367347,7.5,735,0,0,0
Organic Shopping,20250421,96,72,0.75,39.322916666666664,10.354166666666666,994,6,0.0625,3160.31
Paid Social,20250628,96,23,0.23958333333333334,27.78125,5.854166666666667,562,2,0.020833333333333332,942.12
Paid Social,20250707,96,24,0.25,12.958333333333334,5.3125,510,1,0.010416666666666666,370.79
Referral,20250615,96,45,0.46875,32.34375,6.385416666666667,613,0,0,0
Referral,20250703,96,60,0.625,41.708333333333336,8.239583333333334,791,2,0.020833333333333332,1877.78
Email,20250201,95,48,0.5052631578947369,52.463157894736845,7.978947368421053,758,4,0.042105263157894736,1982.72
Paid Shopping,20250723,95,51,0.5368421052631579,51.78947368421053,7.505263157894737,713,1,0.010526315789473684,1705.13
Paid Social,20250613,95,6,0.06315789473684211,1.4947368421052631,3.5789473684210527,340,0,0,0
Referral,20250622,95,54,0.5684210526315789,55.16842105263158,8.2,779,1,0.010526315789473684,331.38
SMS,20250305,95,30,0.3157894736842105,26.63157894736842,5.968421052631579,567,1,0.010526315789473684,790.73
Paid Shopping,20250618,94,34,0.3617021276595745,19.73404255319149,5.180851063829787,487,0,0,0
SMS,20250208,94,47,0.5,39.702127659574465,8.106382978723405,762,0,0,0
Email,20250509,93,47,0.5053763440860215,57.225806451612904,12.118279569892474,1127,2,0.021505376344086023,1228
Organic Shopping,20250616,93,57,0.6129032258064516,86.08602150537635,10,930,8,0.08602150537634409,5325.13
Organic Shopping,20250625,93,60,0.6451612903225806,31.849462365591396,7.462365591397849,694,8,0.08602150537634409,3022.36
Paid Shopping,20250526,93,61,0.6559139784946236,81.15053763440861,10.473118279569892,974,6,0.06451612903225806,3756.44
SMS,20250629,93,45,0.4838709677419355,40.17204301075269,8.376344086021506,779,3,0.03225806451612903,1878.52
Organic Shopping,20250302,92,68,0.7391304347826086,60.391304347826086,9.608695652173912,884,8,0.08695652173913043,3587.73
Organic Shopping,20250618,91,52,0.5714285714285714,40.40659340659341,7.450549450549451,678,4,0.04395604395604396,1170.81
Organic Shopping,20250627,91,55,0.6043956043956044,36.68131868131868,8.593406593406593,782,3,0.03296703296703297,1766.31
Organic Shopping,20250715,91,60,0.6593406593406593,48.010989010989015,10.637362637362637,968,7,0.07692307692307693,3801.09
Email,20250208,90,47,0.5222222222222223,56.62222222222222,9.088888888888889,818,2,0.022222222222222223,2224.23
Organic Shopping,20250615,90,57,0.6333333333333333,56.6,9.522222222222222,857,4,0.044444444444444446,2444.23
Paid Shopping,20250401,90,44,0.4888888888888889,33.477777777777774,7.8,702,1,0.011111111111111112,790.73
Email,20250228,89,44,0.4943820224719101,27.696629213483146,6.707865168539326,597,2,0.02247191011235955,2841.3
Organic Shopping,20250321,89,68,0.7640449438202247,55.146067415730336,10.224719101123595,910,13,0.14606741573033707,6852.58
Organic Shopping,20250630,89,60,0.6741573033707865,54.73033707865169,10.303370786516854,917,8,0.0898876404494382,3333.74
Organic Shopping,20250706,89,61,0.6853932584269663,35.29213483146067,9.314606741573034,829,12,0.1348314606741573,7401.48
Paid Shopping,20250721,89,40,0.449438202247191,36.98876404494382,6.887640449438202,613,1,0.011235955056179775,449
Paid Social,20250616,89,5,0.056179775280898875,1.3932584269662922,3.7752808988764044,336,0,0,0
Referral,20250712,89,47,0.5280898876404494,61.52808988764045,7.067415730337078,629,1,0.011235955056179775,1165.16
SMS,20250724,89,41,0.4606741573033708,44.91011235955056,7.213483146067416,642,7,0.07865168539325842,4111.47
Organic Shopping,20250614,88,61,0.6931818181818182,35.75,7.386363636363637,650,5,0.056818181818181816,1313.02
Organic Shopping,20250708,88,54,0.6136363636363636,57.06818181818182,8.079545454545455,711,9,0.10227272727272728,2371.49
Organic Shopping,20250710,88,55,0.625,34.28409090909091,7.386363636363637,650,5,0.056818181818181816,2606.35
Referral,20250705,88,41,0.4659090909090909,28.556818181818183,6.806818181818182,599,0,0,0
Email,20250108,87,22,0.25287356321839083,12.114942528735632,5.333333333333333,464,0,0,0
Email,20250315,87,49,0.5632183908045977,92.45977011494253,10.724137931034482,933,4,0.04597701149425287,3529.46
Email,20250719,87,29,0.3333333333333333,8.126436781609195,5.126436781609195,446,1,0.011494252873563218,87.91
Organic Shopping,20250516,87,66,0.7586206896551724,85.50574712643679,14.218390804597702,1237,10,0.11494252873563218,5652.87
Organic Shopping,20250624,87,54,0.6206896551724138,51.310344827586206,8.804597701149426,766,5,0.05747126436781609,1444.28
Referral,20250614,87,44,0.5057471264367817,48.2183908045977,7.597701149425287,661,1,0.011494252873563218,373.43
SMS,20250103,87,41,0.47126436781609193,35.41379310344828,7.804597701149425,679,0,0,0
SMS,20250616,87,35,0.40229885057471265,11.96551724137931,4.827586206896552,420,0,0,0
Organic Shopping,20250412,86,52,0.6046511627906976,43,9.476744186046512,815,5,0.05813953488372093,2315.34
Organic Shopping,20250703,86,58,0.6744186046511628,36.05813953488372,8.127906976744185,699,9,0.10465116279069768,4776.34
SMS,20250619,86,47,0.5465116279069767,29.63953488372093,7.337209302325581,631,3,0.03488372093023256,1936.71
Email,20250202,85,53,0.6235294117647059,95.02352941176471,9.611764705882353,817,3,0.03529411764705882,1883.41
Email,20250507,85,48,0.5647058823529412,34.50588235294118,9.129411764705882,776,3,0.03529411764705882,1111.7
Email,20250724,85,39,0.4588235294117647,68.29411764705883,5.729411764705882,487,1,0.011764705882352941,79.78
Paid Shopping,20250720,85,46,0.5411764705882353,55.811764705882354,6.8352941176470585,581,1,0.011764705882352941,2783.61
Paid Social,20250614,85,8,0.09411764705882353,6.705882352941177,3.9176470588235293,333,0,0,0
SMS,20250101,85,41,0.4823529411764706,27.95294117647059,7.905882352941177,672,1,0.011764705882352941,537
Email,20250105,84,36,0.42857142857142855,21.11904761904762,6.607142857142857,555,1,0.011904761904761904,1236.6
Paid Shopping,20250317,84,48,0.5714285714285714,46.36904761904762,6.380952380952381,536,0,0,0
Paid Social,20250618,84,8,0.09523809523809523,4.25,4.392857142857143,369,1,0.011904761904761904,177
SMS,20250429,84,42,0.5,54.67857142857143,8,672,5,0.05952380952380952,2660.93
Email,20250109,82,21,0.25609756097560976,21.71951219512195,5.719512195121951,469,0,0,0
Email,20250524,82,53,0.6463414634146342,42.0609756097561,9.902439024390244,812,2,0.024390243902439025,856.08
Organic Shopping,20250709,82,48,0.5853658536585366,35.329268292682926,7.719512195121951,633,8,0.0975609756097561,3232.87
Paid Shopping,20250718,82,43,0.524390243902439,44.19512195121951,7.182926829268292,589,1,0.012195121951219513,398.78
Paid Social,20250619,82,5,0.06097560975609756,0.7073170731707317,3.707317073170732,304,0,0,0
Organic Shopping,20250619,81,50,0.6172839506172839,21.098765432098766,8.061728395061728,653,8,0.09876543209876543,3259.62
Paid Shopping,20250528,81,45,0.5555555555555556,84.76543209876543,10.123456790123457,820,4,0.04938271604938271,1673.81
Paid Shopping,20250719,81,44,0.5432098765432098,53.23456790123457,7.592592592592593,615,1,0.012345679012345678,749.68
Referral,20250726,81,45,0.5555555555555556,52.864197530864196,7.716049382716049,625,2,0.024691358024691357,1692.28
SMS,20250728,81,53,0.654320987654321,49.19753086419753,8.506172839506172,689,11,0.13580246913580246,9693.27
Email,20250113,80,44,0.55,13.4,6.6,528,1,0.0125,548.095703
Email,20250423,80,49,0.6125,72.35,12.15,972,5,0.0625,2506.22
Paid Social,20250708,80,20,0.25,14.5375,5.45,436,1,0.0125,424.34
Referral,20250706,80,39,0.4875,35.55,7.1375,571,1,0.0125,605.51
Organic Shopping,20250702,79,45,0.569620253164557,31.227848101265824,6.443037974683544,509,7,0.08860759493670886,2363.22
Organic Shopping,20250724,79,60,0.759493670886076,58.55696202531646,10.468354430379748,827,11,0.13924050632911392,7117.14
Paid Social,20250723,79,10,0.12658227848101267,6.936708860759493,4.620253164556962,365,0,0,0
SMS,20250215,79,45,0.569620253164557,84.86075949367088,12.050632911392405,952,5,0.06329113924050633,2717.95
Organic Shopping,20250413,78,51,0.6538461538461539,51.243589743589745,10.192307692307692,795,3,0.038461538461538464,1700.69
Organic Shopping,20250704,78,55,0.7051282051282052,74.8974358974359,9.23076923076923,720,8,0.10256410256410256,1699.14
Organic Shopping,20250620,77,53,0.6883116883116883,44.36363636363637,9.441558441558442,727,6,0.07792207792207792,2216.91
Paid Social,20250630,77,17,0.22077922077922077,11.87012987012987,4.701298701298701,362,2,0.025974025974025976,628.34
SMS,20250624,77,29,0.37662337662337664,31.337662337662337,7.1688311688311686,552,2,0.025974025974025976,1901.91
Paid Shopping,20250426,76,37,0.4868421052631579,29.092105263157894,6.947368421052632,528,1,0.013157894736842105,1285.93
Paid Social,20250617,76,1,0.013157894736842105,0.5526315789473685,3.736842105263158,284,0,0,0
Paid Social,20250627,76,10,0.13157894736842105,4.105263157894737,4.105263157894737,312,0,0,0
SMS,20250626,76,38,0.5,46,8.18421052631579,622,3,0.039473684210526314,1914.25
SMS,20250721,76,40,0.5263157894736842,63.671052631578945,9.907894736842104,753,4,0.039473684210526314,2082.1
Paid Social,20250629,75,18,0.24,18.48,4.8933333333333335,367,1,0.013333333333333334,440.75
SMS,20250622,75,36,0.48,41.2,7.333333333333333,550,1,0.013333333333333334,111.62
SMS,20250106,74,40,0.5405405405405406,39.851351351351354,8.391891891891891,621,1,0.013513513513513514,709.2
SMS,20250128,74,34,0.4594594594594595,93.74324324324324,7.472972972972973,553,1,0.013513513513513514,585.63
SMS,20250212,74,42,0.5675675675675675,34.689189189189186,7.864864864864865,582,1,0.013513513513513514,825
SMS,20250218,74,42,0.5675675675675675,87.94594594594595,7.891891891891892,584,1,0.013513513513513514,1414.63
SMS,20250625,74,38,0.5135135135135135,47.74324324324324,9.378378378378379,694,3,0.04054054054054054,1264.86
Paid Social,20250715,73,14,0.1917808219178082,17.301369863013697,5.3561643835616435,391,0,0,0
SMS,20250131,73,32,0.4383561643835616,44.52054794520548,6.5479452054794525,478,3,0.0273972602739726,367.64
SMS,20250307,73,32,0.4383561643835616,36.273972602739725,6.931506849315069,506,4,0.0547945205479452,3053.05
SMS,20250312,73,37,0.5068493150684932,56.24657534246575,9.191780821917808,671,0,0,0
Email,20250512,72,33,0.4583333333333333,33.791666666666664,6.472222222222222,466,4,0.05555555555555555,3708.28
Referral,20250704,72,33,0.4583333333333333,52.55555555555556,6.041666666666667,435,0,0,0
SMS,20250630,72,31,0.4305555555555556,26.791666666666668,6.583333333333333,474,2,0.027777777777777776,1077.59
Email,20250203,71,35,0.49295774647887325,37.436619718309856,7.225352112676056,513,1,0.014084507042253521,438.95
Paid Social,20250719,71,21,0.29577464788732394,28.408450704225352,6.971830985915493,495,0,0,0
Email,20250401,70,35,0.5,14.157142857142857,6.271428571428571,439,1,0.014285714285714285,349
Paid Social,20250720,70,15,0.21428571428571427,33.94285714285714,5.442857142857143,381,0,0,0
Paid Social,20250722,70,12,0.17142857142857143,13.771428571428572,4.9714285714285715,348,0,0,0
SMS,20250206,70,34,0.4857142857142857,39.92857142857143,8.057142857142857,564,0,0,0
SMS,20250319,70,34,0.4857142857142857,13.2,5.628571428571429,394,1,0.014285714285714285,59.63
Organic Shopping,20250629,69,41,0.5942028985507246,57.72463768115942,8.55072463768116,590,4,0.057971014492753624,1749.92
Paid Shopping,20250728,69,37,0.5362318840579711,40.57971014492754,6.7101449275362315,463,1,0.014492753623188406,333.73
Organic Shopping,20250707,68,44,0.6470588235294118,68.36764705882354,10.132352941176471,689,5,0.07352941176470588,2803.58
Paid Social,20250718,68,20,0.29411764705882354,32.88235294117647,5.867647058823529,399,0,0,0
SMS,20250309,68,34,0.5,44.9264705882353,7.514705882352941,511,1,0.014705882352941176,73.49
SMS,20250326,68,37,0.5441176470588235,38.544117647058826,7.1911764705882355,489,3,0.04411764705882353,1692.06
Organic Shopping,20250727,67,53,0.7910447761194029,67.05970149253731,11.940298507462687,800,8,0.11940298507462686,3000.66
Paid Shopping,20250527,67,49,0.7313432835820896,87.4776119402985,11.164179104477611,748,4,0.05970149253731343,3652.1
Paid Social,20250716,67,14,0.208955223880597,18.880597014925375,4.880597014925373,327,0,0,0
SMS,20250315,67,21,0.31343283582089554,32.83582089552239,4.402985074626866,295,0,0,0
Organic Shopping,20250726,66,52,0.7878787878787878,55,9.818181818181818,648,8,0.12121212121212122,3580.7
Paid Shopping,20250421,66,39,0.5909090909090909,27.651515151515152,5.818181818181818,384,1,0.015151515151515152,1398.14
Email,20250510,65,31,0.47692307692307695,40.323076923076925,8.338461538461539,542,1,0.015384615384615385,697.45
Email,20250511,65,38,0.5846153846153846,32.53846153846154,8.107692307692307,527,5,0.07692307692307693,4581.74
Paid Social,20250620,65,4,0.06153846153846154,0,3.5538461538461537,231,0,0,0
Paid Social,20250625,65,10,0.15384615384615385,7.753846153846154,3.953846153846154,257,0,0,0
Referral,20250621,65,34,0.5230769230769231,40.63076923076923,7.184615384615385,467,0,0,0
SMS,20250329,65,38,0.5846153846153846,46.261538461538464,9.8,637,2,0.03076923076923077,478.98
SMS,20250401,65,34,0.5230769230769231,26.23076923076923,5.907692307692308,384,0,0,0
Paid Social,20250721,64,8,0.125,7.78125,4.578125,293,0,0,0
SMS,20250417,64,33,0.515625,41.734375,12.421875,795,2,0.03125,1898.98
SMS,20250420,64,29,0.453125,62.6875,7.75,496,3,0.046875,3252.56
Email,20250209,63,31,0.49206349206349204,53.04761904761905,7.603174603174603,479,1,0.015873015873015872,420.77
Paid Shopping,20250722,63,31,0.49206349206349204,50.285714285714285,6.365079365079365,401,1,0.015873015873015872,800.88
Paid Social,20250709,63,11,0.1746031746031746,8.88888888888889,4.412698412698413,278,2,0.031746031746031744,793.12
Paid Social,20250714,63,7,0.1111111111111111,9.301587301587302,4.841269841269841,305,0,0,0
SMS,20250413,63,19,0.30158730158730157,33.79365079365079,5,315,0,0,0
SMS,20250617,63,26,0.4126984126984127,30.26984126984127,7.301587301587301,460,1,0.015873015873015872,70.07
Paid Social,20250717,62,4,0.06451612903225806,2.693548387096774,4.129032258064516,256,0,0,0
SMS,20250111,62,30,0.4838709677419355,21.080645161290324,6.419354838709677,398,0,0,0
SMS,20250623,62,28,0.45161290322580644,40.5,6.870967741935484,426,2,0.03225806451612903,1155.86
SMS,20250727,62,30,0.4838709677419355,37.693548387096776,8.64516129032258,536,5,0.08064516129032258,2729.73
Email,20250718,61,18,0.29508196721311475,17.18032786885246,5.098360655737705,311,0,0,0
Organic Video,20250603,61,21,0.3442622950819672,6.737704918032787,4.147540983606557,253,0,0,0
Paid Shopping,20250619,61,30,0.4918032786885246,62.85245901639344,6.557377049180328,400,1,0.01639344262295082,422.94
SMS,20250404,61,31,0.5081967213114754,47.557377049180324,7.295081967213115,445,3,0.04918032786885246,830.14
Email,20250106,60,30,0.5,35.05,7.366666666666666,442,0,0,0
SMS,20250119,60,50,0.8333333333333334,27.3,6.383333333333334,383,4,0.06666666666666667,3419.75
SMS,20250618,60,29,0.48333333333333334,31.866666666666667,8.15,489,5,0.08333333333333333,3308.66
Organic Shopping,20250705,59,40,0.6779661016949152,56.440677966101696,9.05084745762712,534,4,0.06779661016949153,2377.99
SMS,20250124,59,29,0.4915254237288136,17.23728813559322,6.4576271186440675,381,1,0.01694915254237288,186.75
SMS,20250506,59,30,0.5084745762711864,27.06779661016949,8.05084745762712,475,6,0.1016949152542373,2730.37
Email,20250301,58,28,0.4827586206896552,29.879310344827587,7.5,435,1,0.017241379310344827,31.7
Email,20250523,58,42,0.7241379310344828,124.63793103448276,16.137931034482758,936,1,0.017241379310344827,175.54
Email,20250525,58,36,0.6206896551724138,83.65517241379311,12.568965517241379,729,2,0.034482758620689655,357.25
Paid Shopping,20250605,58,29,0.5,60.58620689655172,7.827586206896552,454,0,0,0
Paid Shopping,20250606,58,27,0.46551724137931033,42.39655172413793,8.982758620689655,521,0,0,0
SMS,20250222,58,26,0.4482758620689655,48.05172413793103,5.810344827586207,337,2,0.034482758620689655,1871.49
SMS,20250118,57,43,0.7543859649122807,10.263157894736842,4.982456140350878,284,0,0,0
SMS,20250221,57,35,0.6140350877192983,26.912280701754387,7.175438596491228,409,3,0.05263157894736842,1547.67
Email,20250513,56,26,0.4642857142857143,29.571428571428573,7.214285714285714,404,2,0.03571428571428571,11020.53
Paid Shopping,20250427,56,28,0.5,35.44642857142857,6.339285714285714,355,1,0.017857142857142856,1817.52
Paid Shopping,20250428,56,37,0.6607142857142857,42.892857142857146,8.892857142857142,498,0,0,0
SMS,20250122,56,25,0.44642857142857145,21.339285714285715,5.178571428571429,290,3,0.05357142857142857,1118.71
SMS,20250216,56,36,0.6428571428571429,99.53571428571429,10.607142857142858,594,2,0.03571428571428571,1157.54
SMS,20250224,56,30,0.5357142857142857,35.982142857142854,7.607142857142857,426,2,0.03571428571428571,2350.97
Paid Other,20250220,55,20,0.36363636363636365,22.09090909090909,6.218181818181818,342,0,0,0
SMS,20250512,54,18,0.3333333333333333,25.51851851851852,6.833333333333333,369,1,0.018518518518518517,339.22
SMS,20250310,53,25,0.4716981132075472,39.867924528301884,9.377358490566039,497,2,0.03773584905660377,1075.23
SMS,20250507,53,30,0.5660377358490566,81.83018867924528,13.39622641509434,710,4,0.07547169811320754,1945.35
Email,20250316,52,26,0.5,53.15384615384615,7.9423076923076925,413,0,0,0
SMS,20250402,52,25,0.4807692307692308,29.5,7.615384615384615,396,3,0.057692307692307696,1382.97
SMS,20250501,52,33,0.6346153846153846,43.34615384615385,9.961538461538462,518,4,0.07692307692307693,1387.91
Paid Shopping,20250608,51,22,0.43137254901960786,59.94117647058823,7.411764705882353,378,0,0,0
SMS,20250209,51,25,0.49019607843137253,48.705882352941174,6.9411764705882355,354,4,0.0784313725490196,3073.11
SMS,20250313,50,25,0.5,43.14,9.06,453,2,0.04,1746.7
Email,20250514,49,26,0.5306122448979592,36.12244897959184,10.346938775510203,507,2,0.04081632653061224,526.18
Paid Other,20250217,49,19,0.3877551020408163,23.489795918367346,5.408163265306122,265,0,0,0
Paid Shopping,20250617,49,24,0.4897959183673469,48.55102040816327,7.612244897959184,373,0,0,0
SMS,20250125,49,18,0.3673469387755102,18.959183673469386,6.204081632653061,304,1,0.02040816326530612,857.37
SMS,20250112,48,20,0.4166666666666667,34.395833333333336,7.5625,363,3,0.0625,856.2
SMS,20250316,48,20,0.4166666666666667,76.16666666666667,6.229166666666667,299,2,0.041666666666666664,1510.89
Paid Shopping,20250529,47,21,0.44680851063829785,52.53191489361702,7.531914893617022,354,0,0,0
SMS,20250127,47,22,0.46808510638297873,41.744680851063826,7.659574468085107,360,2,0.0425531914893617,678.61
SMS,20250317,47,29,0.6170212765957447,48.42553191489362,7.404255319148936,348,3,0.06382978723404255,3828.59
SMS,20250330,47,19,0.40425531914893614,36,6.297872340425532,296,2,0.0425531914893617,1297.56
SMS,20250406,47,17,0.3617021276595745,38.59574468085106,4.851063829787234,228,2,0.0425531914893617,2833.1
SMS,20250430,47,23,0.48936170212765956,45.8936170212766,8.212765957446809,386,2,0.0425531914893617,298.16
Paid Shopping,20250531,45,23,0.5111111111111111,48.77777777777778,6.888888888888889,310,0,0,0
Paid Shopping,20250604,45,17,0.37777777777777777,46.8,6.088888888888889,274,1,0.022222222222222223,377.79
Paid Shopping,20250610,45,22,0.4888888888888889,44.15555555555556,6.511111111111111,293,1,0.022222222222222223,73.31
Paid Shopping,20250603,44,20,0.45454545454545453,29.272727272727273,7.0227272727272725,309,1,0.022727272727272728,727.57
Paid Shopping,20250613,44,23,0.5227272727272727,42.95454545454545,7.5,330,0,0,0
SMS,20250104,44,24,0.5454545454545454,64.93181818181819,10.977272727272727,483,2,0.045454545454545456,1454.1
Email,20250522,43,24,0.5581395348837209,57.55813953488372,12.162790697674419,523,2,0.046511627906976744,1736.97
Email,20250601,43,29,0.6744186046511628,79.86046511627907,13.255813953488373,570,1,0.023255813953488372,380.65
Paid Shopping,20250612,43,24,0.5581395348837209,37.76744186046512,7.186046511627907,309,0,0,0
SMS,20250120,43,34,0.7906976744186046,26.767441860465116,8.348837209302326,359,3,0.06976744186046512,2198.95
Paid Shopping,20250525,42,16,0.38095238095238093,48.19047619047619,8.071428571428571,339,0,0,0
Paid Shopping,20250601,42,20,0.47619047619047616,88.30952380952381,9.404761904761905,395,0,0,0
Paid Social,20250622,42,1,0.023809523809523808,0.4523809523809524,3.380952380952381,142,0,0,0
SMS,20250105,42,23,0.5476190476190477,15.595238095238095,6.809523809523809,286,0,0,0
SMS,20250219,42,16,0.38095238095238093,47.333333333333336,6.595238095238095,277,1,0.023809523809523808,1282.06
SMS,20250701,42,17,0.40476190476190477,35.30952380952381,8.19047619047619,344,2,0.047619047619047616,505.77
Paid Other,20250215,41,9,0.21951219512195122,11.439024390243903,5.121951219512195,210,0,0,0
Paid Shopping,20250530,41,18,0.43902439024390244,45.609756097560975,5.951219512195122,244,0,0,0
Email,20250107,40,20,0.5,91.6,8.375,335,0,0,0
Paid Social,20250621,40,2,0.05,28.325,5.15,206,0,0,0
SMS,20250126,40,22,0.55,80.8,8.75,350,4,0.1,1743.42
SMS,20250407,40,21,0.525,54.375,8.95,358,0,0,0
Email,20250515,39,15,0.38461538461538464,27.128205128205128,7.9743589743589745,311,0,0,0
Email,20250516,39,16,0.41025641025641024,51.12820512820513,8.923076923076923,348,1,0.02564102564102564,83.46
Email,20250519,39,15,0.38461538461538464,49.87179487179487,8.179487179487179,319,1,0.02564102564102564,78.04
Paid Shopping,20250312,39,16,0.41025641025641024,33.51282051282051,7.641025641025641,298,1,0.02564102564102564,154.08
Paid Shopping,20250615,39,23,0.5897435897435898,59.43589743589744,7.512820512820513,293,1,0.02564102564102564,131.44
Paid Social,20250624,39,4,0.10256410256410256,2.076923076923077,3.923076923076923,153,0,0,0
SMS,20250223,39,10,0.2564102564102564,13.41025641025641,4.666666666666667,182,0,0,0
SMS,20250301,39,23,0.5897435897435898,45.46153846153846,9.538461538461538,372,4,0.10256410256410256,2417.91
SMS,20250302,39,17,0.4358974358974359,53.38461538461539,11.35897435897436,443,4,0.10256410256410256,3593.87
SMS,20250508,39,22,0.5641025641025641,23.487179487179485,6.256410256410256,244,2,0.05128205128205128,2854.59
SMS,20250515,39,18,0.46153846153846156,52.41025641025641,9.35897435897436,365,2,0.02564102564102564,968.45
SMS,20250519,39,21,0.5384615384615384,50.07692307692308,11.205128205128204,437,2,0.05128205128205128,1396.62
Email,20250609,38,14,0.3684210526315789,39.60526315789474,5.842105263157895,222,1,0.02631578947368421,626.46
Paid Shopping,20250420,38,29,0.7631578947368421,67.07894736842105,11.552631578947368,439,0,0,0
Paid Shopping,20250507,38,15,0.39473684210526316,10.81578947368421,5.684210526315789,216,0,0,0
SMS,20250210,38,22,0.5789473684210527,54.18421052631579,7.315789473684211,278,0,0,0
SMS,20250225,38,21,0.5526315789473685,93.3157894736842,10.342105263157896,393,0,0,0
SMS,20250423,38,13,0.34210526315789475,36.026315789473685,7.473684210526316,284,2,0.05263157894736842,1157.24
Email,20250102,37,23,0.6216216216216216,25.7027027027027,6.918918918918919,256,1,0.02702702702702703,1037
Email,20250602,37,21,0.5675675675675675,61.027027027027025,7.405405405405405,274,0,0,0
SMS,20250201,37,18,0.4864864864864865,73.78378378378379,8.405405405405405,311,2,0.05405405405405406,1421.38
SMS,20250213,37,13,0.35135135135135137,19.10810810810811,6.702702702702703,248,2,0.05405405405405406,1006.86
SMS,20250227,37,11,0.2972972972972973,19.54054054054054,5.864864864864865,217,2,0.05405405405405406,1765.29
SMS,20250421,37,20,0.5405405405405406,94.54054054054055,9.162162162162161,339,2,0.05405405405405406,488.34
Email,20250610,36,20,0.5555555555555556,58.19444444444444,8.277777777777779,298,0,0,0
Paid Shopping,20250611,36,21,0.5833333333333334,44.80555555555556,5.777777777777778,208,1,0.027777777777777776,314.45
Paid Shopping,20250614,36,18,0.5,71.30555555555556,6,216,0,0,0
Email,20250101,35,16,0.45714285714285713,37.6,7.485714285714286,262,1,0.02857142857142857,359.2
Email,20250521,35,20,0.5714285714285714,35.91428571428571,8.514285714285714,298,1,0.02857142857142857,302.23
SMS,20250129,35,13,0.37142857142857144,40.8,7.771428571428571,272,1,0.02857142857142857,432.39
SMS,20250702,35,19,0.5428571428571428,67.31428571428572,8.428571428571429,295,3,0.08571428571428572,963.62
Email,20250608,34,19,0.5588235294117647,51.85294117647059,6.176470588235294,210,0,0,0
Paid Shopping,20250607,34,17,0.5,40.088235294117645,7.264705882352941,247,1,0.029411764705882353,668.42
SMS,20250204,34,16,0.47058823529411764,25.705882352941178,8.088235294117647,275,2,0.058823529411764705,1911.69
SMS,20250502,34,15,0.4411764705882353,39.73529411764706,10.058823529411764,342,4,0.11764705882352941,2226.78
SMS,20250513,34,20,0.5882352941176471,39.55882352941177,8.647058823529411,294,3,0.08823529411764706,1555.76
Email,20250518,33,16,0.48484848484848486,48,7.757575757575758,256,0,0,0
Paid Shopping,20250524,33,17,0.5151515151515151,22.424242424242426,5.242424242424242,173,1,0.030303030303030304,372.12
SMS,20250418,33,18,0.5454545454545454,36.39393939393939,8.484848484848484,280,0,0,0
SMS,20250517,33,16,0.48484848484848486,41.09090909090909,8.696969696969697,287,3,0.09090909090909091,1691
Email,20250526,32,26,0.8125,79.40625,11.90625,381,2,0.0625,368.95
Email,20250527,32,20,0.625,66,11.375,364,3,0.09375,647.83
